eventType,eventSampleSpeed,eventDurationSeconds,eventMilesDriven,eventSensorDetectionMthd,eventGPSSignalStrength,eventStartSpeed,eventEndSpeed,memsMedianLateralAccel,memsP75LateralAccel,memsP95LateralAccel,memsMedianHorizontalNorm,memsP75HorizontalNorm,memsP95HorizontalNorm,gpsMedianLateralAccel,gpsP75LateralAccel,gpsP95LateralAccel,bearing_angular_change_per_second,gyro_angular_change_per_second,bearingAngleChange,gyroAngleChange,mems_radius,gps_radius
5,45.672085,9.739375,0.114079565,1,3.4223795,47.27484,45.678383,0.5760481,0.82786155,1.1362264,1.8548175,2.079683,2.3611226,2.2707672,2.453131,2.6634064,6.1534405,6.5310206,63.023098,63.84452,43.240067,182.14569
4,17.349957,4.9965,0.024658209,0,1.9253023,12.483345,21.7559,0.24227333,0.44715858,0.7902298,2.7051656,3.4258416,3.9455929,2.6654735,3.124702,3.3661034,19.40119,14.455882,108.58912,72.75221,3.8272662,22.794916
5,15.696358,2.9689376,0.013436021,0,2.3144178,12.486518,18.608574,0.2925229,0.50010014,0.6675978,1.5107799,3.2721257,3.57668,2.2488434,2.9218483,2.9218483,18.876682,14.095934,77.419075,42.360317,5.160559,19.473083
4,16.585617,3.9828126,0.019336337,0,2.0420961,16.768211,17.114689,0.18454623,0.58145595,1.1850452,2.298504,3.0251298,3.7825193,2.330995,2.442578,2.91178,17.750113,13.324594,77.38192,53.55181,5.46161,23.963903
5,14.101859,2.9328127,0.012039874,0,2.5600219,10.361766,17.639345,0.3613162,0.7142577,1.2604194,2.7577355,3.5092475,3.9316776,2.00624,2.6119604,2.6119604,20.636272,13.977271,73.67565,41.498802,5.144483,18.290808
4,14.767236,4.9605002,0.020979304,0,2.6524837,13.5744,17.596474,0.2799604,0.6107681,1.0752745,1.5764817,2.2810497,3.0129266,1.7380626,2.0966332,2.3755884,16.152866,11.986042,86.445885,59.890755,8.367284,25.99617
4,5.7428083,2.969125,0.005525412,0,4.3856373,4.6766887,7.1056294,0.32901287,0.48035908,0.75732803,1.4828244,1.7982545,2.2901382,1.1979762,1.9072816,1.9072816,33.786877,24.728765,109.63854,74.3182,1.8662981,5.2787523
5,13.068868,4.561813,0.010528373,2,2.8897572,13.177184,14.2113905,1.834421,2.8110824,4.3149347,2.366642,3.1865604,4.6088905,2.1769824,2.845974,2.845974,15.649111,18.672419,79.088104,85.85612,19.860106,16.824821
4,12.404985,4.3808126,0.010671568,2,1.2496749,10.240969,15.085603,1.742557,2.4414887,3.5213096,2.045719,2.5896406,3.616846,2.0708418,2.9242144,2.9242144,16.39836,19.447647,78.71513,85.900604,13.293245,14.823301
5,12.389351,4.598125,0.010408401,2,2.6263165,10.943323,15.482134,1.4263842,2.4100742,3.538311,1.9319211,2.4954712,3.856843,1.918633,2.6243432,2.6243432,15.433061,18.440697,81.771675,85.46029,15.01515,18.126223
5,20.227364,3.0774376,0.010897954,2,2.1283016,19.35643,21.241394,1.8441379,2.2831516,2.8272212,1.8707632,2.3112183,2.8864257,2.2640023,2.4051492,2.4051492,9.410666,12.45414,34.94409,38.777744,35.589878,37.48798
4,43.429214,13.143126,0.1450155,2,3.8074272,44.243774,44.757156,1.4283134,1.6695286,2.0388165,1.4549744,1.7099221,2.0530608,2.4098969,2.5481825,2.9458787,6.64856,7.117255,91.00742,93.799965,85.96637,157.47897
4,19.79774,1.9553751,0.005584511,1,4.607236,19.443819,20.151663,1.0730176,2.137168,2.7597141,4.5419865,5.2732487,6.0760746,3.2794487,3.2794487,3.2794487,11.961184,17.916471,42.385117,35.682186,13.573067,24.142859
4,20.010866,3.3675628,0.011277349,1,3.4341938,20.37643,19.75698,1.6870941,1.786258,2.028863,3.2458286,3.6146255,4.5334215,2.2341135,2.8592284,2.8592284,9.781191,15.642292,42.371128,53.242813,25.02872,35.41877
5,14.809831,4.8160005,0.016302854,1,2.808878,11.533707,19.632282,1.2832401,1.9156862,2.1834173,2.4765282,2.9362814,3.5687056,1.5685313,2.6521306,2.7637498,14.730211,15.58546,71.573326,75.62394,14.972216,21.206554
5,18.063143,3.3676565,0.009799582,1,2.2200878,21.311779,14.849053,1.3457,1.6313027,1.8756061,2.2556136,2.464987,2.8784847,1.2598993,1.688216,1.688216,6.7483063,9.863523,30.303581,33.574127,37.839176,38.473686
5,27.842903,3.6936252,0.022943662,1,2.2066586,26.925714,28.976786,0.22872187,0.32353783,0.42526722,1.8500637,2.0592084,2.2704282,1.7773985,2.1318016,2.1318016,7.106303,8.277073,30.170422,30.872135,10.347601,88.05463
4,15.925377,3.6212502,0.013680071,1,1.2717011,12.471723,19.27225,1.120862,1.22054,1.3910353,1.6027119,1.8004951,2.0181987,1.1738262,1.5017022,1.5017022,8.192237,9.163211,34.63866,33.5141,41.08561,44.757797
5,5.5429845,4.055922,0.003583889,1,2.514045,3.8180144,9.526313,2.3487659,2.5586812,2.67341,2.3529453,2.6274943,2.7516737,0.22816145,0.59937423,0.59937423,5.652677,7.475378,27.295809,30.590258,164.37088,21.211025
5,7.9288917,4.2732973,0.005910318,1,4.140317,6.1583548,11.321591,0.44396546,1.3759997,1.6047659,1.8483944,2.218091,2.6251345,1.2526498,2.094992,2.094992,16.909893,19.558954,81.88267,84.28954,5.213684,9.401966
4,5.413908,4.6354375,0.008617245,1,5.110094,2.7519925,5.711135,0.63586736,0.79678303,1.1667836,0.9760078,1.1974723,1.6231647,0.6830865,0.72455657,0.8637048,13.282709,16.07231,77.46244,75.08423,7.343052,9.541951
4,5.2421994,3.9837034,0.004871659,0,4.9744744,6.645267,4.9135838,0.06759739,0.31645107,0.54735756,0.9986612,1.3000088,1.6397039,0.98272353,1.0605923,1.2553179,25.631153,1.1138514,108.88047,4.477592,276.90942,4.3695965
5,7.0658894,3.9837346,0.008130408,0,5.027529,7.25073,7.418159,0.10767746,0.36071777,1.0283155,1.3855166,1.6840203,2.0558186,1.0838373,1.2254013,1.4484679,20.320936,0.65458024,91.43622,2.6311667,185.20044,8.269666
4,10.847171,5.939422,0.018394625,0,5.5125256,8.46112,12.776586,0.0595212,0.36789608,0.67208385,1.3258365,1.817797,2.621826,0.99922734,2.1029851,2.1097527,15.169004,0.38903028,101.32543,2.324704,332.8885,21.120552
5,9.186234,0.9778516,0.002647888,0,5.2377834,9.269062,9.103406,0.34636116,0.6951146,1.2137594,3.2763019,3.6094773,4.138382,0.90102345,0.90102345,0.90102345,6.917468,1.9609375,25.031786,1.9885248,255.3722,23.73037
4,16.313,3.9479513,0.018115142,0,1.7653624,10.445393,21.430855,0.24347019,0.532104,0.87068796,2.338749,2.6531155,3.121341,1.9693729,2.4797673,2.883639,17.205322,0.14588638,74.38795,0.5812363,612.90607,29.470177
5,13.864543,5.4697504,0.018936068,2,3.9905713,13.966232,15.779408,1.7637255,2.518859,2.984694,2.3279834,2.756864,3.129867,1.7496365,2.1409853,2.3568764,16.013662,16.414688,92.061935,90.37884,21.340351,24.230858
4,14.32897,5.1800003,0.017203027,2,3.8824706,14.693335,16.715343,1.6124718,2.044281,2.5234036,1.6879089,2.0768044,2.5428402,2.0759256,2.319078,2.6155303,15.117335,17.204748,87.93293,89.74382,15.978844,20.783289
5,28.104208,4.057,0.023282709,2,4.017302,29.204714,28.499466,0.93122935,1.0952961,1.2421416,1.1660814,1.4592724,2.4883256,1.6017013,1.7561216,1.7561216,5.7048965,7.607934,29.840416,31.140972,51.853313,94.26874
5,9.495853,6.5563755,0.016656939,2,4.632018,10.880718,16.935589,0.6803744,2.0765176,2.7367837,1.6944836,2.3016136,2.8366067,0.55162466,1.2032961,2.519961,13.795008,14.508622,80.71407,95.66754,12.57318,22.898424
5,19.072329,5.4696255,0.021116517,2,4.139776,19.57662,20.094357,2.069174,2.2463186,2.3950462,2.167097,2.4211578,2.5590324,1.27979,1.7483692,2.495523,8.305403,11.536502,47.3759,63.518227,41.03922,53.108814
4,23.799232,4.2381253,0.025530808,2,4.0502887,26.93962,21.83558,2.0892632,2.486737,2.823584,2.315269,2.835263,3.2979498,1.6019757,1.7797563,4.0588074,11.6398945,12.2015505,49.13765,52.15368,41.203506,63.721443
5,24.756308,4.165625,0.027261602,2,4.6344,24.932999,26.231762,1.9041561,2.2745488,2.4786181,2.041683,2.346392,2.5550811,0.95726913,1.5167083,2.7747614,6.866114,7.3580003,27.7011,30.917198,112.62133,143.64445
5,21.86621,5.542125,0.028729655,2,4.095209,24.048014,22.044094,1.3608909,1.463778,1.637905,1.6550488,1.7711233,1.9199346,1.4422606,1.6979496,2.0136132,8.3152275,9.192321,50.8833,51.277966,46.660564,63.528137
4,26.46554,5.795625,0.027448261,2,3.8265553,30.665884,23.376076,1.7940022,2.039139,2.2854097,2.2397428,2.3874967,2.5159748,1.667037,2.0461514,2.6524935,6.9998865,11.116719,46.077965,64.83102,41.219036,75.19371
5,35.222813,3.69475,0.028894957,2,4.0758667,34.897385,36.847225,1.8401711,1.9689933,2.3903613,1.923324,2.0241709,2.4144664,1.5438893,2.2437057,2.2437057,5.8168106,6.911678,25.222204,25.787285,126.53243,155.17715
4,25.344336,3.6223752,0.014623542,2,4.5302863,26.037226,23.94678,0.9974835,1.1911881,1.3909147,1.1256869,1.3518033,1.8794942,0.9834878,3.1326642,3.1326642,5.9048166,9.123697,26.23077,33.37995,32.20345,137.74901
4,25.976755,5.8681254,0.037553422,2,4.179949,24.97933,27.062033,1.1441194,1.4627604,1.7151064,1.2127436,1.5237279,1.860026,1.8772464,1.9525015,2.137064,7.09623,7.540842,37.042656,44.536095,85.7359,73.37285
5,25.216465,4.2380004,0.02123638,2,4.0049295,25.443779,24.644102,1.6963567,1.8493854,2.0709417,1.7330792,1.890447,2.086362,1.4914087,1.5821095,1.5821095,5.531562,8.03464,29.842644,34.341843,80.07365,85.49994
5,12.5047655,6.4838753,0.02058448,2,4.0069666,14.4264765,16.162636,0.684209,1.011102,1.4473575,0.8571444,1.2529945,1.6137646,1.0426295,1.6739378,2.1306098,12.551984,12.590972,85.09546,82.094376,16.965141,34.79306
4,14.199898,6.1963754,0.019497296,2,3.9422493,15.885754,18.25063,1.4408264,1.7932492,2.0517802,1.6058474,1.8616037,2.118813,1.0172608,1.4407392,2.5036824,11.204558,12.846625,72.52828,80.06803,29.446617,38.414932
5,26.119259,7.0635004,0.041617505,2,3.8224058,28.392353,25.7379,1.2979875,1.7269437,2.4736786,1.5791125,1.9868159,2.5282092,1.9692379,2.0900645,2.156961,7.990468,9.135304,61.56308,64.85984,55.70278,67.22271
5,32.257923,3.8033752,0.027506506,2,4.004345,30.41304,33.68873,1.7881478,2.3153932,2.557528,1.9045852,2.356149,2.5742853,1.8265914,2.088586,2.088586,5.991898,7.0619407,28.545269,27.115013,124.60395,118.18646
4,14.139072,3.5861251,0.008484589,2,4.3377504,9.109534,19.061756,1.2186952,1.4581631,2.0983472,2.3918042,2.6763942,2.9535615,1.6907706,2.454009,2.454009,9.326897,15.393425,45.3833,55.76035,14.208231,19.547823
5,23.433737,3.9482503,0.019153211,2,4.00644,23.17547,25.687159,1.9970952,2.4883618,2.9289205,2.072969,2.6176217,3.015852,2.1268666,2.656284,2.656284,9.879715,11.658553,44.47933,46.45319,43.425365,48.09788
4,18.13987,4.8901253,0.019744659,2,4.006442,20.44503,19.948885,1.64151,2.2066605,2.5628517,1.8273607,2.7465522,3.38935,2.463599,2.8934019,3.293489,15.452278,16.605656,83.67906,81.805244,16.060823,25.40434
5,10.079539,4.5278754,0.00909303,1,3.8165858,8.025743,13.341928,0.24258745,1.2180979,1.636434,2.1590552,2.6324494,3.5096316,1.4496114,1.637092,1.637092,13.205938,18.558323,68.882225,84.702,3.8271205,19.467396
4,26.595808,4.238375,0.02189338,1,4.533638,28.026817,25.393568,0.86591345,1.7791044,2.0764391,1.6747953,1.9851469,2.3458867,1.5099454,2.0967207,2.0967207,5.4996505,9.20041,27.732811,39.328075,33.7847,112.53308
5,28.66382,3.5863752,0.023618024,1,3.8150969,27.954617,30.003265,0.15762244,0.464733,0.7695206,1.488331,1.6859039,1.8653493,1.5430213,1.5922234,1.5922234,5.846776,6.9028306,26.89995,25.006205,20.157536,109.52054
4,8.406482,3.6225002,0.007215928,1,3.8053071,8.011162,8.428859,0.015556917,0.618554,0.8601775,1.7839022,2.5905855,3.4475913,0.85061026,1.1584591,1.1584591,12.714245,16.944342,51.03374,61.99469,3.3662534,17.226131
4,5.3530993,4.4552503,0.005860149,2,4.0085583,9.574453,1.9056008,0.42181104,0.922096,1.3309577,1.5548046,2.249121,2.6769378,0.5132759,0.81023735,1.2231828,17.041348,18.813213,74.03982,84.49901,4.2229795,21.81354
5,10.413514,3.3685627,0.00650674,2,4.008689,14.398873,7.1703176,2.1767368,2.9095354,4.2940774,2.301409,2.9653203,4.3407593,1.2164211,1.2887831,1.2887831,16.177238,19.017738,54.915276,64.75129,22.32813,15.685284
4,30.816442,3.73075,0.016853023,2,4.008838,31.449408,30.402998,1.5056537,1.762394,2.003609,1.5626097,1.9432336,2.1856432,2.055673,2.6842556,2.6842556,5.3368645,7.6516886,22.56163,28.82369,95.98853,89.85595
5,25.012392,4.2016253,0.019946696,2,4.3811193,27.391691,23.928246,0.89066505,1.1917903,1.4057386,1.4246982,1.8034331,2.0087018,1.0731124,1.4718995,1.4718995,5.03537,9.004773,25.427584,38.160843,29.571692,110.383286
4,16.598917,5.0346875,0.016851645,2,4.0098295,19.987398,16.401571,2.3696632,2.9368756,3.6519096,2.6856937,3.248948,3.8878126,2.2465177,2.651304,2.9608288,14.770006,18.044409,36.84977,91.50155,15.856452,20.275866
5,11.032803,6.3386254,0.015014915,2,4.010082,12.6747875,15.309754,0.36062095,1.0183905,1.921872,2.002411,2.5524087,3.0879397,0.7809831,1.3452594,2.099088,11.249428,13.241928,76.30595,84.41525,6.641467,19.235603
4,22.604095,4.889813,0.024067348,2,4.010249,25.966927,20.74314,0.62149876,1.022473,1.228842,1.0511581,1.1752223,1.3136507,1.7157192,1.8001072,1.979921,7.945159,8.902215,22.559412,43.850243,21.955153,51.09767
4,23.612835,3.6221251,0.019645078,2,5.0117006,26.803303,18.751549,0.9771032,1.3071774,1.8479667,1.8150133,2.254867,3.2425997,1.0736268,2.016033,2.016033,8.02224,9.712042,3.3815284,35.530014,31.485962,120.3477
4,31.408014,4.3103127,0.025963718,2,2.801538,32.200584,31.03424,1.3718736,1.5875247,1.8017657,1.8132162,1.9454618,2.130352,1.6440523,1.7502716,1.7502716,4.8800936,6.709663,13.2171755,29.163778,98.86142,118.37161
5,16.314278,5.8678126,0.022225076,2,3.4621522,12.115871,22.554129,0.003219711,0.644976,1.3293897,0.8450126,1.0745473,1.3916206,0.8036832,0.8529234,1.062477,5.850112,7.166226,42.743244,42.30964,39.417282,70.96793
4,15.339378,5.1434064,0.017201811,2,3.9877875,12.229641,19.927593,2.2990968,2.6299372,3.6638618,2.4104824,2.7160928,3.8592267,2.4355698,2.9568887,3.6392238,17.062168,19.382708,51.054493,100.39521,13.202747,16.166782
5,13.127675,4.853672,0.013938432,2,3.7219887,13.3810625,16.491287,1.7927403,2.3767605,2.8662243,2.22997,2.952791,3.5119233,1.6349862,3.005037,3.4567914,17.49233,19.458559,88.13087,95.15028,14.956128,15.721862
4,15.282508,5.5782347,0.021607442,1,2.4138465,9.4691515,20.93853,0.05877264,0.5046017,1.0382334,1.7189633,2.333289,2.7398536,1.9737031,2.7452745,2.7902496,15.226099,15.989889,65.88599,89.77454,3.3728411,24.080097
5,17.915335,7.386,0.029662212,2,4.433981,16.736053,21.854168,2.1140804,2.4334455,3.126102,2.213366,2.5377893,3.15339,2.1151118,2.434411,2.515987,11.945097,13.089672,90.773476,97.15425,34.84825,32.158794
4,15.762717,3.005125,0.011668013,1,4.265058,14.616698,18.367065,0.47946122,1.1653999,1.5861965,3.8348727,4.7063932,5.5130486,1.7614049,4.924122,4.924122,16.686342,14.235606,50.099598,43.295197,7.5787115,23.21386
4,15.885543,3.4758751,0.01354785,1,3.6716726,18.138876,14.4632015,2.1644106,2.3929358,2.7683268,3.5049455,3.7877727,4.1476927,1.6436622,2.487909,2.487909,15.03742,19.657722,52.370846,69.039536,14.3175745,34.333084
5,9.050717,4.4533753,0.007211004,1,3.06514,5.8920097,12.633723,1.2688773,1.4201653,1.8106798,1.528192,1.9182088,2.3022513,1.5485936,1.7999849,1.7999849,14.908651,18.093168,75.623825,81.23076,13.434777,15.171751
4,10.561111,4.2725,0.009244439,1,3.539404,11.393562,10.465062,0.5075193,1.1707041,1.8125497,1.7038686,2.4617038,3.1892102,1.7818389,2.1759853,2.1759853,17.463902,19.973013,77.612175,86.05788,5.3388977,12.458492
5,11.314332,4.4897504,0.009254251,1,3.3591237,8.617726,13.56211,1.2661295,1.4573869,1.7110127,1.9027127,2.4498105,3.173025,1.814689,2.7101486,2.7101486,14.796368,18.226896,71.22691,82.49417,13.668617,16.703466
4,11.366131,7.2055,0.021540025,1,3.4479322,14.288285,11.147393,0.4249419,0.9155171,2.161682,1.1248484,1.8114207,3.0122764,1.1171483,1.3734636,1.5802149,10.665479,11.697901,83.16371,84.71279,11.900052,22.334982
5,12.278729,4.4168754,0.013367738,0,3.3151724,13.253581,13.178111,0.85902405,1.4895325,2.1690931,2.5082338,3.203592,3.684679,1.4678552,2.38089,2.468121,18.772293,1.1477734,86.809235,5.111126,619.9025,21.451458
4,9.04059,5.35825,0.010807679,2,3.2087765,6.121054,11.423846,0.76184946,1.4090642,1.6778094,1.5112523,1.7994139,2.4840057,1.1538528,1.62207,2.0417857,13.240792,16.098581,75.2307,86.84307,10.1300955,15.288747
5,13.704943,4.6341877,0.010719831,2,4.376343,13.561443,14.976976,0.6603689,1.5591474,1.9171308,2.4260044,2.8214388,3.424187,2.3251758,2.857296,2.857296,15.02419,18.30506,77.41508,85.49181,10.63091,16.850605
5,21.234083,3.0411878,0.011221595,2,4.2982388,21.199924,21.385618,0.36113858,0.75363934,0.9402727,2.0301952,2.6372933,3.0001855,1.7484586,2.6585855,2.6585855,8.728904,12.099036,28.785551,37.233482,9.303623,50.964195
4,15.653431,5.286344,0.01706242,2,2.8515677,12.2719345,20.236696,0.41357064,0.8719106,1.5919912,1.5706744,2.7214873,3.8139756,2.1125367,2.1236885,2.2245603,12.743071,15.833885,81.415855,84.27668,7.749222,22.370888
5,12.886292,5.2501564,0.013683881,2,1.6907197,10.818519,16.16909,0.29573748,1.3130581,1.5220997,1.8356698,2.266271,2.7414174,1.5235888,1.970461,2.1564693,13.0381775,14.355178,72.4427,75.8867,8.949704,19.847282
4,12.074292,3.403594,0.006446322,2,2.4692602,12.195592,11.734245,0.0312792,0.6835233,1.1848083,1.0015364,1.1489213,1.2708591,0.7359083,0.8256136,0.8256136,4.890785,7.5054135,22.714397,25.81714,28.040014,37.38993
5,14.438511,3.4760313,0.011838968,2,1.0476158,19.425741,10.354977,1.6201077,1.9738901,2.2343457,1.7375376,2.1131797,2.3804162,0.8191376,0.9674736,0.9674736,7.80719,8.5713825,31.170395,30.104752,64.27038,41.66452
5,24.680883,4.236469,0.02046938,2,1.645949,23.561312,25.770208,0.2716861,0.38600907,0.52437526,1.2726496,1.5068831,1.8464956,1.3845183,1.57352,1.57352,5.3689523,6.9427266,27.863104,29.661903,19.388092,91.064255
4,14.190443,3.6571252,0.007799956,2,0.9179262,12.009377,16.42086,1.6823778,1.7337646,1.8068228,1.7603037,1.829434,1.9796523,1.1121743,1.42388,1.42388,5.7953467,9.482971,26.840538,35.023785,49.853836,37.84308
4,18.113125,2.4260938,0.010025025,2,2.687082,16.307407,19.765257,1.0904323,1.2804677,1.5458472,1.394047,1.7836884,2.452777,1.4351792,1.8730338,1.8730338,9.253146,10.442901,25.193113,25.713598,29.475544,54.395977
5,10.145726,3.7296565,0.005918019,2,2.2809355,8.260599,11.909101,0.64250207,0.76394546,0.88707507,1.2385312,1.4166683,1.6610284,0.75961024,1.3474259,1.3474259,6.4305906,10.037612,29.287579,37.80031,19.818758,27.733515
5,7.9521875,4.4177504,0.008038281,2,3.2249012,5.7858953,11.67747,0.61300284,1.311943,2.0694807,1.8893002,2.188039,2.5974584,1.0412525,1.9470525,2.1085508,18.053013,18.615482,80.23505,82.91264,7.765149,13.995483
4,6.838031,6.699063,0.012253341,2,2.4147253,7.216105,4.6949,0.5177175,1.0839709,1.5877177,1.3557364,1.7595009,2.0641959,0.74107766,1.2276108,1.2400415,13.179998,13.716369,92.846054,92.38351,10.920691,11.54453
5,8.028325,4.961094,0.008710003,1,2.9889646,10.829838,7.270482,0.77244407,1.1970264,1.4768808,1.789921,2.0829358,2.53,0.93392134,1.3517189,1.4637878,15.920317,16.729479,82.671936,83.60233,11.991323,11.31056
4,12.680364,6.300969,0.021339212,1,3.5214643,8.3157425,15.068774,0.38130388,0.677872,1.024343,1.6080562,1.8080282,2.6962528,1.1871346,2.4055762,2.5445588,15.160094,14.699665,100.26347,93.151405,6.3903184,20.12672
5,7.0489535,3.6575003,0.003670344,1,4.850685,8.052285,6.1538873,1.9945984,2.7238672,3.0712056,3.2186925,3.4413295,4.081756,0.8463374,1.184349,1.184349,10.079208,22.30639,50.336117,82.39341,9.984729,14.57424
4,14.154725,2.9697502,0.012253212,0,4.3875823,12.998606,16.870586,0.8847461,1.2436695,1.6938195,1.998085,2.6565742,3.0707326,1.578544,2.0269196,2.0269196,16.395763,6.800753,54.83857,20.442837,805.3394,23.5303
4,13.427231,8.013969,0.024284676,2,21.17347,16.038858,14.249307,0.91574204,0.9857342,1.0918956,0.9705683,1.0388006,1.1399453,1.4491951,1.6545626,1.7292082,8.547575,9.894145,82.10221,79.68391,26.799835,30.787226
5,13.980874,5.395469,0.015477447,2,20.408163,13.667703,14.047981,1.5585314,1.6565313,1.7475913,1.6803713,1.7901108,1.9324992,1.0548835,1.2494825,2.5416896,9.248506,16.05641,50.200783,87.26886,16.253271,39.1917
4,9.682221,5.5144067,0.013658495,2,22.193878,10.535987,14.2940445,1.0312523,1.1946788,1.3414993,1.1264989,1.288691,1.4600112,0.8422994,1.5264238,2.0819123,12.476409,15.431965,69.0013,85.71035,12.039371,27.466913
5,12.96083,5.1178126,0.013661902,1,27.040817,12.996621,10.916266,1.5940727,1.7622293,1.94828,1.7451198,1.8601842,2.0484364,0.80338836,1.2945807,6.147582,12.817977,15.7598295,62.900986,81.28109,17.456604,67.7709
5,22.468462,5.9508753,0.037424,0,14.795918,21.027235,22.816786,0.093972415,0.23478141,0.35606268,0.6183768,0.7420307,0.8758972,1.4601032,1.8496151,1.8715885,7.6795435,6.582788,54.60128,39.434505,10.07741,69.844406
4,18.652884,5.990594,0.031422548,0,13.265306,20.266674,18.723186,0.030451238,0.35494035,0.5634604,0.5455602,0.6526462,0.8018066,0.94768834,1.3247565,1.4471009,7.6787033,7.616525,51.701145,45.929676,12.446754,77.65415
5,20.758802,3.9673126,0.023062596,0,16.32653,19.260054,21.743053,0.23485622,0.30376434,0.42729017,0.90827507,0.98036087,1.2000208,1.0897543,1.2214183,1.6966938,7.435764,7.4197145,36.100494,29.730692,12.931774,74.74294
4,16.19992,3.96725,0.017885061,0,14.795918,14.607217,18.432384,0.07003039,0.21375734,0.36511582,0.7484664,0.9072393,1.1000056,1.3587894,1.6069337,1.8839277,10.359818,9.235545,55.201077,37.006115,4.8410745,36.038513
5,9.104345,3.9276018,0.00964827,0,16.836735,5.2344394,12.616341,0.43918636,0.8267478,1.0809072,1.758447,2.1662748,2.3349807,0.93931097,1.4940491,2.4297993,18.942858,16.351984,83.80148,64.87282,3.3137534,12.898549
4,11.281633,1.9439747,0.006075439,0,18.367348,10.379401,12.504495,0.53353286,0.61149406,0.7375637,1.2219492,1.40567,1.841267,1.5024438,1.6277202,1.6277202,14.352043,12.972881,48.00174,25.733625,9.748316,20.797066
4,6.903756,6.945,0.013521181,0,24.234694,13.488747,2.7290666,0.37192428,1.0160394,1.5054291,0.730265,1.9629426,2.6849205,0.37233853,0.5443186,0.6243049,9.517638,13.495164,71.700005,94.25948,12.649847,13.701168
4,11.1086445,4.524,0.013075316,2,19.897959,2.8409133,17.962627,1.8205584,2.3203251,2.564393,2.4544792,2.642127,2.9294825,1.2168108,3.2033956,3.433581,0.90627724,18.152744,4.1000004,82.84341,14.128761,36.231785
